Customer_ID,Age,Gender,Subscription_Length,Region,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST004526,40.0,Male,38,South,Credit Card,1,2.0,17.37,151,44.22,True
CUST004527,55.0,Male,10,West,Debit Card,2,10.0,14.52,173,51.28,False
CUST004528,35.0,Male,27,West,PayPal,3,8.0,5.91,211,48.84,False
CUST004529,43.0,Female,12,South,Debit Card,3,6.0,6.12,356,38.31,True
CUST004530,23.0,Female,7,South,Credit Card,0,1.0,13.17,22,32.14,True
CUST004531,21.0,Male,17,South,Credit Card,2,1.0,9.28,298,30.96,True
CUST004532,61.0,Female,1,East,PayPal,2,10.0,14.34,33,50.48,False
CUST004533,68.0,Female,58,South,Debit Card,2,5.0,13.97,109,52.25,False
CUST004534,43.0,Male,50,South,Debit Card,1,7.0,17.58,47,60.24,False
CUST004535,51.0,Male,26,West,PayPal,1,4.0,9.22,96,41.42,False
CUST004536,34.0,Female,15,West,Debit Card,0,10.0,13.67,125,55.25,False
CUST004537,43.0,Female,51,North,PayPal,1,5.0,16.66,335,53.14,True
CUST004538,60.0,Female,33,West,Debit Card,4,10.0,12.36,295,56.74,False
CUST004539,33.0,Female,37,South,Credit Card,3,3.0,17.46,302,42.48,True
CUST004540,43.0,Male,47,East,PayPal,3,2.0,6.97,328,41.05,True
CUST004541,51.0,Male,31,West,Debit Card,4,2.0,16.01,307,37.77,True
CUST004542,25.0,Female,35,West,Debit Card,1,5.0,19.14,25,52.72,False
CUST004543,43.0,Male,1,South,Debit Card,4,4.0,9.98,82,30.52,False
CUST004544,59.0,Female,8,West,PayPal,1,2.0,10.5,58,32.2,True
CUST004545,25.0,Female,12,West,Credit Card,2,5.0,6.25,26,36.88,False
CUST004546,47.0,Male,59,South,Debit Card,2,10.0,14.62,297,68.62,False
CUST004547,49.0,Female,54,West,PayPal,0,9.0,13.29,44,63.31,False
CUST004548,53.0,Female,57,East,Debit Card,2,8.0,5.61,85,58.39,False
CUST004549,64.0,Male,19,North,Credit Card,2,9.0,16.28,22,54.61,False
CUST004550,47.0,Male,25,West,Credit Card,2,9.0,17.44,226,56.17,False
CUST004551,18.0,Female,57,East,Credit Card,1,8.0,18.61,37,64.8,False
CUST004552,60.0,Female,32,West,PayPal,4,9.0,13.19,101,53.6,False
CUST004553,56.0,Male,12,North,Debit Card,3,6.0,11.79,142,36.18,False
CUST004554,34.0,Female,13,South,PayPal,3,8.0,18.14,4,50.58,False
CUST004555,37.0,Female,28,North,Debit Card,3,2.0,10.98,24,34.76,True
CUST004556,41.0,Male,1,West,PayPal,4,9.0,14.83,191,43.71,False
CUST004557,67.0,Male,51,North,Debit Card,0,9.0,14.23,321,67.4,True
CUST004558,39.0,Male,6,North,PayPal,3,3.0,10.58,322,31.66,True
CUST004559,46.0,Male,8,South,Debit Card,2,6.0,6.3,269,37.76,False
CUST004560,39.0,Male,4,West,PayPal,4,7.0,5.32,27,37.75,False
CUST004561,61.0,Male,5,North,Credit Card,1,3.0,11.42,81,34.44,True
CUST004562,26.0,Female,25,North,PayPal,1,5.0,12.22,121,45.4,False
CUST004563,43.0,Female,22,South,Credit Card,1,1.0,17.34,69,36.09,True
CUST004564,27.0,Male,28,East,Credit Card,2,6.0,11.22,313,39.78,True
CUST004565,53.0,Male,39,West,Debit Card,3,8.0,9.22,72,53.8,False
CUST004566,54.0,Female,23,East,Credit Card,2,3.0,11.93,246,36.24,True
CUST004567,45.0,Female,4,East,Credit Card,1,8.0,8.57,246,44.51,False
CUST004568,45.0,Female,52,South,Debit Card,1,9.0,6.37,253,60.38,False
CUST004569,59.0,Male,4,South,PayPal,0,6.0,6.7,364,39.82,True
CUST004570,43.0,Male,47,West,PayPal,3,7.0,9.79,73,52.94,False
CUST004571,38.0,Female,59,East,Credit Card,5,6.0,5.19,274,50.48,True
CUST004572,41.0,Male,21,North,PayPal,1,8.0,8.3,16,49.04,False
CUST004573,59.0,Male,37,East,Credit Card,3,6.0,16.81,179,53.4,False
CUST004574,57.0,Male,56,South,PayPal,2,10.0,8.52,352,63.98,True
CUST004575,19.0,Female,41,North,PayPal,0,1.0,6.66,40,37.95,True
CUST004576,25.0,Female,2,North,PayPal,3,3.0,19.24,39,32.73,True
CUST004577,65.0,Male,59,South,Credit Card,2,3.0,14.34,56,50.18,True
CUST004578,44.0,Male,7,North,Debit Card,1,3.0,5.9,233,31.58,True
CUST004579,39.0,Male,49,East,PayPal,1,4.0,5.93,54,46.1,False
CUST004580,54.0,Male,16,South,PayPal,2,1.0,14.18,172,31.86,True
CUST004581,44.0,Male,17,West,PayPal,3,6.0,13.1,302,29.87,True
CUST004582,46.0,Female,20,South,Credit Card,2,5.0,6.03,189,40.32,False
CUST004583,20.0,Male,58,West,Debit Card,1,6.0,8.36,43,56.28,False
CUST004584,43.0,Male,23,West,Credit Card,4,9.0,18.94,4,52.73,False
CUST004585,30.0,Male,34,South,PayPal,1,2.0,13.58,261,40.11,True
CUST004586,62.0,Female,11,South,Credit Card,5,6.0,11.6,58,47.05,True
CUST004587,27.0,Female,34,West,PayPal,2,7.0,8.75,37,48.52,False
CUST004588,53.0,Male,33,West,PayPal,0,9.0,7.01,235,56.38,False
CUST004589,26.0,Female,26,North,Credit Card,1,6.0,11.04,265,41.63,False
CUST004590,44.0,Female,2,South,PayPal,2,7.0,18.84,15,45.53,False
CUST004591,51.0,Female,23,South,PayPal,3,1.0,5.73,88,28.72,True
CUST004592,68.0,Female,41,North,Debit Card,2,8.0,19.86,99,59.55,False
CUST004593,18.0,Female,22,South,Credit Card,0,7.0,8.12,105,48.55,False
CUST004594,49.0,Female,58,North,Credit Card,0,7.0,11.13,217,59.97,False
CUST004595,42.0,Male,34,North,PayPal,2,2.0,5.68,191,33.86,True
CUST004596,46.0,Female,15,South,PayPal,1,10.0,13.77,215,54.26,False
CUST004597,24.0,Female,10,East,Credit Card,2,9.0,12.25,198,48.18,False
CUST004598,66.0,Male,15,West,Credit Card,2,8.0,15.0,105,48.0,False
CUST004599,20.0,Male,42,South,Credit Card,2,1.0,13.14,27,39.64,True
CUST004600,37.0,Male,29,East,PayPal,0,1.0,10.97,182,36.51,True
CUST004601,37.0,Male,57,North,Debit Card,0,5.0,16.07,83,57.99,False
CUST004602,47.0,Female,23,East,Debit Card,2,2.0,5.38,159,32.71,True
CUST004603,52.0,Female,59,South,PayPal,2,1.0,13.12,230,45.12,True
CUST004604,52.0,Female,17,South,PayPal,2,10.0,6.71,235,51.46,False
CUST004605,66.0,Female,9,East,PayPal,3,8.0,11.54,288,43.89,False
CUST004606,56.0,Male,50,South,Credit Card,1,4.0,16.87,18,52.81,False
CUST004607,44.0,Female,36,West,PayPal,4,2.0,7.14,284,34.79,True
CUST004608,43.0,Female,9,East,Credit Card,1,5.0,19.04,71,45.71,False
CUST004609,31.0,Male,16,North,Debit Card,0,6.0,18.33,215,48.97,False
CUST004610,34.0,Female,36,East,PayPal,3,8.0,11.22,117,53.19,False
CUST004611,35.0,Female,48,East,PayPal,1,7.0,5.09,100,53.15,False
CUST004612,62.0,Female,51,East,Credit Card,4,7.0,16.85,88,56.47,False
CUST004613,69.0,Female,33,East,Credit Card,2,1.0,18.21,348,39.09,True
CUST004614,46.0,Male,55,North,Credit Card,2,3.0,7.62,153,44.98,True
CUST004615,37.0,Male,31,North,Debit Card,3,3.0,18.74,295,42.75,True
CUST004616,44.0,Male,6,North,Debit Card,1,7.0,18.71,177,48.08,False
CUST004617,35.0,Male,10,East,PayPal,3,6.0,12.07,132,30.02,True
CUST004618,21.0,Male,16,West,PayPal,0,6.0,16.97,308,59.12,True
CUST004619,18.0,Female,4,West,Credit Card,2,7.0,11.67,122,42.85,False
CUST004620,67.0,Female,54,North,Debit Card,0,9.0,13.46,211,64.55,False
CUST004621,18.0,Male,22,West,PayPal,0,6.0,9.8,68,33.04,True
CUST004622,43.0,Male,13,West,Credit Card,1,2.0,7.39,57,31.84,True
CUST004623,62.0,Male,16,West,Credit Card,1,6.0,16.2,13,46.11,False
CUST004624,37.0,Female,52,West,Debit Card,1,2.0,5.02,193,40.86,True
CUST004625,69.0,Male,29,West,Debit Card,2,6.0,13.69,63,39.86,True
CUST004626,40.0,Female,6,South,PayPal,1,5.0,17.97,327,41.12,True
CUST004627,27.0,Female,26,North,PayPal,2,6.0,8.32,153,45.54,False
CUST004628,28.0,Female,11,East,Credit Card,1,4.0,9.99,23,36.31,False
CUST004629,43.0,Female,24,West,Credit Card,1,6.0,13.81,30,48.14,False
CUST004630,58.0,Male,29,South,Credit Card,2,3.0,8.7,189,38.22,True
CUST004631,22.0,Female,3,East,PayPal,1,4.0,17.71,310,40.44,True
CUST004632,18.0,Female,52,South,Debit Card,1,4.0,10.5,109,48.88,False
CUST004633,34.0,Male,10,West,PayPal,3,4.0,13.72,353,36.5,True
CUST004634,39.0,Female,1,West,Debit Card,1,1.0,8.39,60,26.92,True
CUST004635,51.0,Female,52,West,PayPal,3,4.0,5.62,66,44.15,False
CUST004636,62.0,Female,43,West,PayPal,1,4.0,7.61,166,46.21,False
CUST004637,58.0,Male,26,East,Debit Card,2,6.0,5.69,141,41.41,False
CUST004638,46.0,Female,58,East,PayPal,0,9.0,12.03,52,67.67,False
CUST004639,21.0,Female,12,South,PayPal,1,10.0,13.8,180,55.29,False
CUST004640,22.0,Male,14,North,Credit Card,2,6.0,5.67,32,38.95,False
CUST004641,43.0,Male,25,West,Debit Card,1,6.0,6.36,214,45.31,False
CUST004642,68.0,Female,8,South,Debit Card,0,7.0,12.28,265,47.35,False
CUST004643,38.0,Female,43,South,Credit Card,2,7.0,16.99,17,55.21,False
CUST004644,52.0,Male,4,South,Debit Card,2,1.0,14.42,126,27.91,True
CUST004645,29.0,Female,28,West,Credit Card,3,8.0,6.57,82,49.43,False
CUST004646,43.0,Male,7,West,Debit Card,1,1.0,18.31,40,32.62,True
CUST004647,68.0,Female,10,South,Debit Card,1,6.0,18.76,104,54.12,False
CUST004648,36.0,Male,51,West,Debit Card,2,4.0,9.87,219,47.91,False
CUST004649,43.0,Female,57,South,Debit Card,2,9.0,14.24,182,65.21,False
CUST004650,24.0,Male,58,East,Credit Card,2,8.0,12.38,156,61.7,False
CUST004651,64.0,Male,36,West,Credit Card,2,9.0,19.13,178,60.57,False
CUST004652,24.0,Male,2,East,Debit Card,3,6.0,12.63,18,36.21,False
CUST004653,43.0,Male,26,North,PayPal,3,9.0,19.4,141,57.04,False
CUST004654,57.0,Male,53,West,Credit Card,1,4.0,7.99,161,49.42,False
CUST004655,22.0,Female,50,North,Debit Card,1,3.0,10.18,214,45.15,True
CUST004656,38.0,Female,14,South,Credit Card,3,3.0,16.72,222,35.29,True
CUST004657,31.0,Male,58,West,PayPal,3,8.0,16.75,262,62.69,False
CUST004658,21.0,Female,16,West,PayPal,2,2.0,15.98,45,35.58,True
CUST004659,40.0,Female,54,West,PayPal,2,6.0,17.89,187,55.77,False
CUST004660,59.0,Female,43,North,Debit Card,3,9.0,15.54,354,58.75,True
CUST004661,37.0,Female,42,North,Debit Card,2,9.0,14.54,241,60.28,False
CUST004662,32.0,Female,17,South,PayPal,2,6.0,11.88,225,49.32,False
CUST004663,67.0,Female,46,East,Credit Card,3,8.0,12.01,334,55.62,True
CUST004664,69.0,Male,22,East,Credit Card,1,6.0,11.09,48,33.3,True
CUST004665,62.0,Female,4,North,PayPal,3,7.0,14.3,111,41.37,False
CUST004666,46.0,Female,19,West,Debit Card,0,1.0,11.1,83,35.07,True
CUST004667,25.0,Female,2,East,Credit Card,3,9.0,7.21,104,43.28,False
CUST004668,58.0,Male,39,East,Credit Card,1,3.0,6.6,74,40.63,True
CUST004669,65.0,Female,9,North,Credit Card,4,1.0,18.87,55,28.68,True
CUST004670,36.0,Female,19,South,Debit Card,2,8.0,5.37,317,44.72,True
CUST004671,65.0,Female,16,North,PayPal,3,7.0,6.58,2,43.8,False
CUST004672,56.0,Male,54,North,Debit Card,2,2.0,11.68,242,44.47,True
CUST004673,63.0,Female,25,West,Credit Card,1,7.0,8.94,258,47.87,False
CUST004674,45.0,Male,48,North,PayPal,2,5.0,11.09,332,49.83,True
CUST004675,63.0,Female,18,West,Debit Card,3,6.0,6.76,10,42.05,False
CUST004676,44.0,Male,23,South,PayPal,3,10.0,6.96,76,51.67,False
CUST004677,21.0,Male,53,West,Credit Card,1,7.0,17.01,258,60.74,False
CUST004678,32.0,Male,21,South,Debit Card,1,2.0,16.39,121,38.31,True
CUST004679,52.0,Female,11,South,PayPal,1,2.0,6.56,321,29.12,True
CUST004680,54.0,Male,39,South,Debit Card,6,7.0,15.02,215,50.4,True
CUST004681,18.0,Male,41,North,Credit Card,3,3.0,14.14,245,42.72,True
CUST004682,20.0,Male,4,West,PayPal,2,6.0,15.7,337,35.99,True
CUST004683,64.0,Male,25,East,Credit Card,1,7.0,12.12,180,49.16,False
CUST004684,43.0,Female,32,North,PayPal,0,2.0,9.05,341,38.07,True
CUST004685,44.0,Female,30,South,Credit Card,2,2.0,14.96,300,39.35,True
CUST004686,57.0,Female,45,East,Credit Card,0,9.0,10.57,290,62.18,False
CUST004687,53.0,Female,59,North,Debit Card,2,1.0,8.28,73,41.22,True
CUST004688,51.0,Male,26,East,Credit Card,0,3.0,11.13,209,39.02,True
CUST004689,46.0,Female,57,South,Debit Card,2,10.0,16.45,241,66.9,False
CUST004690,41.0,Male,36,East,Credit Card,1,6.0,12.14,362,45.22,True
CUST004691,41.0,Female,51,East,Credit Card,2,5.0,9.5,173,48.92,False
CUST004692,59.0,Female,34,South,Credit Card,3,3.0,17.48,5,42.24,True
CUST004693,21.0,Female,9,East,PayPal,3,9.0,18.22,217,50.16,False
CUST004694,20.0,Male,12,North,Debit Card,1,5.0,11.5,214,40.63,False
CUST004695,43.0,Female,2,East,PayPal,3,7.0,10.62,325,38.36,True
CUST004696,43.0,Female,38,West,Debit Card,2,7.0,14.19,310,54.18,True
CUST004697,40.0,Female,5,North,Credit Card,3,9.0,5.87,38,45.0,False
CUST004698,69.0,Male,5,East,PayPal,1,2.0,15.37,61,34.41,True
CUST004699,40.0,Female,52,West,Debit Card,1,3.0,16.73,95,49.68,True
CUST004700,62.0,Female,22,West,Credit Card,3,4.0,10.96,233,39.15,False
CUST004701,43.0,Male,5,West,Debit Card,2,8.0,7.62,277,43.46,False
CUST004702,48.0,Male,59,East,Debit Card,5,1.0,5.43,36,36.87,True
CUST004703,43.0,Female,4,South,Credit Card,4,9.0,14.56,1,46.36,False
CUST004704,23.0,Female,9,West,PayPal,1,5.0,9.03,150,39.2,False
CUST004705,54.0,Female,29,South,Credit Card,1,4.0,11.96,215,44.36,False
CUST004706,27.0,Male,22,North,PayPal,1,8.0,10.8,46,49.99,False
CUST004707,57.0,Male,27,South,Debit Card,0,9.0,7.62,65,55.16,False
CUST004708,24.0,Male,10,South,Debit Card,2,3.0,12.63,6,36.08,True
CUST004709,43.0,Female,16,South,Debit Card,1,4.0,11.89,81,40.43,False
CUST004710,55.0,Male,42,South,PayPal,0,1.0,14.36,189,43.82,True
CUST004711,38.0,Female,42,South,Credit Card,2,3.0,8.78,151,39.51,True
CUST004712,37.0,Male,51,North,PayPal,2,10.0,8.22,148,62.61,False
CUST004713,20.0,Male,10,North,Debit Card,4,5.0,17.22,28,39.57,False
CUST004714,68.0,Male,6,South,Debit Card,1,8.0,15.53,165,49.39,False
CUST004715,39.0,Female,49,South,Credit Card,2,1.0,16.58,135,41.96,True
CUST004716,64.0,Female,5,West,PayPal,0,1.0,6.85,254,26.92,True
CUST004717,21.0,Female,58,North,Debit Card,2,3.0,8.36,305,47.58,True
CUST004718,45.0,Female,6,East,PayPal,2,9.0,13.63,212,47.66,False
CUST004719,29.0,Male,59,North,PayPal,2,9.0,17.86,280,66.97,False
CUST004720,55.0,Female,56,East,Credit Card,3,1.0,18.38,80,44.87,True
CUST004721,68.0,Male,59,West,Credit Card,2,4.0,17.48,269,53.84,False
CUST004722,53.0,Female,47,South,Debit Card,1,8.0,5.65,348,56.3,True
CUST004723,43.0,Female,25,West,Credit Card,0,2.0,17.31,15,40.04,True
CUST004724,58.0,Male,59,South,PayPal,2,6.0,18.49,87,53.76,False
CUST004725,22.0,Male,51,North,Credit Card,2,7.0,5.85,223,53.19,False
CUST004726,30.0,Female,50,South,PayPal,1,7.0,11.24,325,55.72,True
CUST004727,40.0,Female,4,East,Debit Card,0,5.0,13.05,91,41.46,False
CUST004728,67.0,Male,40,East,PayPal,4,6.0,8.49,316,48.15,True
CUST004729,47.0,Male,59,West,Credit Card,1,6.0,12.75,266,58.66,False
CUST004730,43.0,Male,48,North,Credit Card,1,2.0,18.29,307,46.47,True
CUST004731,43.0,Male,32,East,Debit Card,2,9.0,18.0,320,59.4,True
CUST004732,65.0,Male,56,West,Credit Card,2,5.0,19.1,106,54.84,False
CUST004733,44.0,Female,51,North,Debit Card,0,2.0,12.26,253,47.84,True
CUST004734,68.0,Female,52,North,Debit Card,1,6.0,11.16,199,56.12,False
CUST004735,31.0,Female,35,West,Credit Card,0,10.0,14.99,56,62.44,False
CUST004736,65.0,Female,10,East,PayPal,2,5.0,11.25,239,37.9,False
CUST004737,64.0,Male,34,East,Debit Card,3,2.0,5.63,347,34.87,True
CUST004738,53.0,Male,36,West,PayPal,3,10.0,15.8,341,58.57,True
CUST004739,56.0,Male,6,East,Credit Card,2,10.0,9.21,363,49.04,True
CUST004740,33.0,Female,43,West,PayPal,2,7.0,5.74,218,50.06,False
CUST004741,39.0,Male,46,East,PayPal,2,10.0,5.31,212,58.8,False
CUST004742,38.0,Male,16,East,PayPal,4,2.0,18.97,189,33.84,True
CUST004743,38.0,Female,59,West,PayPal,1,7.0,8.78,335,57.59,True
CUST004744,25.0,Female,53,West,Credit Card,2,6.0,11.72,102,56.06,False
CUST004745,66.0,Female,19,East,Credit Card,1,4.0,19.26,143,44.91,False
CUST004746,33.0,Male,34,West,PayPal,0,4.0,12.01,285,44.73,False
CUST004747,48.0,Male,25,East,Credit Card,2,6.0,6.18,70,42.31,False
CUST004748,59.0,Female,31,South,Credit Card,4,9.0,13.28,336,54.5,True
CUST004749,27.0,Female,49,North,Debit Card,0,10.0,6.32,65,63.83,False
CUST004750,49.0,Male,41,North,Credit Card,3,6.0,6.43,198,45.53,False
CUST004751,51.0,Female,17,East,PayPal,2,6.0,17.77,16,47.28,False
CUST004752,26.0,Male,47,North,Credit Card,3,1.0,9.34,310,37.94,True
CUST004753,43.0,Female,30,East,Credit Card,3,5.0,15.18,353,43.55,True
CUST004754,28.0,Female,39,West,Credit Card,3,1.0,12.63,263,36.51,True
CUST004755,49.0,Female,54,South,Credit Card,3,9.0,8.33,60,59.13,False
CUST004756,27.0,Male,55,North,Debit Card,2,10.0,12.77,10,65.53,False
CUST004757,39.0,Male,31,North,PayPal,0,4.0,6.03,309,40.99,True
CUST004758,34.0,Female,19,West,PayPal,4,2.0,10.21,8,30.24,True
CUST004759,21.0,Male,35,South,Credit Card,0,9.0,12.84,341,58.8,True
CUST004760,43.0,Female,29,South,Credit Card,3,6.0,8.43,90,43.78,False
CUST004761,69.0,Female,59,South,Debit Card,2,10.0,14.9,37,67.23,False
CUST004762,64.0,Male,1,West,Credit Card,2,3.0,5.78,84,28.16,True
CUST004763,42.0,Male,4,North,Debit Card,2,2.0,12.27,234,30.24,True
CUST004764,38.0,Male,28,North,PayPal,1,6.0,15.72,250,51.83,False
CUST004765,54.0,Male,18,South,PayPal,3,10.0,11.45,240,53.4,False
CUST004766,55.0,Female,26,West,Debit Card,3,6.0,18.12,104,49.58,False
CUST004767,66.0,Male,40,West,PayPal,3,9.0,14.48,211,57.66,False
CUST004768,18.0,Male,19,West,Credit Card,2,5.0,19.38,225,44.49,False
CUST004769,42.0,Female,55,South,Credit Card,0,9.0,9.26,279,64.43,False
CUST004770,68.0,Female,55,West,Debit Card,0,5.0,19.08,166,58.52,False
CUST004771,53.0,Female,57,South,PayPal,4,2.0,14.1,301,45.08,True
CUST004772,43.0,Female,6,South,PayPal,4,1.0,16.18,46,26.71,True
CUST004773,58.0,Male,1,South,Debit Card,4,9.0,18.53,2,47.91,False
CUST004774,41.0,Male,8,East,Debit Card,4,10.0,13.27,176,49.06,False
CUST004775,19.0,Female,33,South,PayPal,3,7.0,17.93,273,52.3,False
CUST004776,57.0,Female,51,West,Debit Card,2,3.0,13.13,118,46.6,True
CUST004777,32.0,Male,43,East,Credit Card,3,6.0,13.99,272,51.79,False
CUST004778,49.0,Male,21,North,PayPal,2,10.0,11.68,173,55.51,False
CUST004779,56.0,Male,24,North,Debit Card,1,4.0,7.18,304,39.22,True
CUST004780,23.0,Male,25,West,Debit Card,2,9.0,13.3,152,54.59,False
CUST004781,18.0,Male,47,West,Debit Card,3,2.0,19.66,351,45.67,True
CUST004782,64.0,Female,55,West,PayPal,2,4.0,16.81,193,53.24,False
CUST004783,40.0,Female,57,West,Credit Card,2,1.0,16.21,92,46.29,True
CUST004784,56.0,Female,43,East,Credit Card,1,7.0,14.65,161,58.34,False
CUST004785,34.0,Female,19,West,PayPal,3,4.0,10.22,106,36.74,False
CUST004786,51.0,Male,29,South,Debit Card,1,5.0,7.54,229,45.23,False
CUST004787,58.0,Female,53,North,PayPal,0,1.0,8.37,103,42.7,True
CUST004788,46.0,Male,10,West,PayPal,2,2.0,5.09,132,27.05,True
CUST004789,26.0,Male,56,South,Debit Card,4,6.0,15.1,257,48.9,False
CUST004790,30.0,Male,12,West,PayPal,0,6.0,17.18,289,37.66,True
CUST004791,23.0,Male,33,South,Credit Card,1,1.0,9.03,101,36.44,True
CUST004792,43.0,Male,56,East,PayPal,1,10.0,6.38,301,62.77,True
CUST004793,37.0,Male,7,North,Debit Card,2,1.0,10.04,21,26.46,True
CUST004794,43.0,Male,17,North,PayPal,3,6.0,9.38,249,40.66,False
CUST004795,20.0,Female,58,East,Credit Card,2,2.0,11.76,192,45.02,True
CUST004796,34.0,Male,10,South,PayPal,2,3.0,8.96,73,30.7,True
CUST004797,66.0,Female,31,West,PayPal,0,5.0,10.1,313,44.63,True
CUST004798,29.0,Female,6,South,PayPal,0,3.0,18.61,168,38.22,True
CUST004799,65.0,Male,17,North,PayPal,1,6.0,10.02,62,44.16,False
CUST004800,64.0,Male,50,East,Debit Card,3,7.0,16.78,171,57.95,False
CUST004801,43.0,Female,37,East,Credit Card,1,6.0,14.39,121,60.73,False
CUST004802,18.0,Female,18,South,Credit Card,2,6.0,10.06,216,41.68,False
CUST004803,34.0,Female,26,South,Credit Card,1,2.0,17.27,174,39.71,True
CUST004804,43.0,Female,49,East,PayPal,1,9.0,13.93,24,62.97,False
CUST004805,43.0,Male,54,North,Credit Card,2,2.0,5.13,138,42.37,True
CUST004806,32.0,Male,16,West,Debit Card,2,6.0,6.03,99,41.13,False
CUST004807,53.0,Male,8,West,PayPal,2,9.0,16.29,324,50.28,True
CUST004808,49.0,Female,24,South,PayPal,0,9.0,11.7,57,55.91,False
CUST004809,49.0,Male,13,East,Credit Card,2,2.0,11.08,247,31.2,True
CUST004810,21.0,Female,29,East,PayPal,0,9.0,7.19,172,54.87,False
CUST004811,35.0,Male,32,East,PayPal,3,8.0,7.36,201,49.62,False
CUST004812,66.0,Female,24,North,Credit Card,1,7.0,16.97,331,53.39,True
CUST004813,36.0,Male,16,South,Debit Card,1,8.0,17.44,107,52.81,False
CUST004814,60.0,Male,11,South,Debit Card,3,10.0,13.4,48,50.63,False
CUST004815,69.0,Female,32,South,Credit Card,3,8.0,9.43,333,49.95,True
CUST004816,52.0,Female,6,North,Debit Card,1,1.0,18.99,286,32.26,True
CUST004817,57.0,Female,59,South,Debit Card,1,9.0,14.36,46,64.62,False
CUST004818,31.0,Female,35,West,Debit Card,1,6.0,16.95,120,52.54,False
CUST004819,50.0,Female,33,South,PayPal,1,1.0,5.05,60,33.58,True
CUST004820,31.0,Male,18,South,PayPal,2,1.0,11.75,147,31.84,True
CUST004821,51.0,Female,37,South,PayPal,3,7.0,18.06,104,54.64,False
CUST004822,21.0,Male,13,North,Debit Card,3,10.0,10.07,68,50.43,False
CUST004823,41.0,Male,10,West,PayPal,1,2.0,15.9,162,33.12,True
CUST004824,46.0,Male,37,West,Debit Card,4,6.0,14.87,215,47.51,False
CUST004825,36.0,Male,26,East,Credit Card,3,5.0,7.28,118,39.73,False
CUST004826,23.0,Male,46,East,Debit Card,2,5.0,16.62,237,52.86,False
CUST004827,50.0,Female,17,West,PayPal,2,10.0,6.69,218,51.66,False
CUST004828,66.0,Female,1,South,Debit Card,4,6.0,15.92,124,38.21,False
CUST004829,57.0,Male,25,South,PayPal,4,8.0,19.86,117,54.99,False
CUST004830,36.0,Male,34,South,PayPal,0,5.0,19.37,263,53.95,False
CUST004831,18.0,Female,39,North,Credit Card,4,6.0,17.0,338,56.64,True
CUST004832,22.0,Female,10,South,Credit Card,2,5.0,13.02,170,40.31,False
CUST004833,43.0,Male,20,North,PayPal,2,10.0,15.12,196,56.62,False
CUST004834,43.0,Female,7,West,Debit Card,2,6.0,15.92,309,43.05,True
CUST004835,23.0,Female,56,South,Credit Card,1,8.0,5.13,150,56.36,False
CUST004836,57.0,Female,16,South,Credit Card,2,2.0,6.54,246,29.62,True
CUST004837,30.0,Male,37,East,PayPal,1,7.0,13.96,282,54.16,False
CUST004838,65.0,Female,29,West,Debit Card,1,3.0,5.1,191,37.68,True
CUST004839,52.0,Male,12,South,Credit Card,2,9.0,18.63,174,52.89,False
CUST004840,36.0,Male,17,North,Credit Card,0,10.0,12.34,81,56.54,False
CUST004841,29.0,Male,48,West,Debit Card,2,7.0,8.87,172,51.83,False
CUST004842,33.0,Male,20,East,Credit Card,4,3.0,10.91,164,34.66,True
CUST004843,60.0,Male,26,West,Debit Card,2,8.0,17.76,297,54.34,False
CUST004844,27.0,Female,48,North,PayPal,1,10.0,18.91,111,67.47,False
CUST004845,42.0,Male,19,East,Credit Card,1,2.0,6.74,207,33.8,True
CUST004846,37.0,Male,58,North,PayPal,3,10.0,16.67,338,66.09,True
CUST004847,48.0,Male,47,West,Debit Card,1,8.0,13.67,70,59.5,False
CUST004848,21.0,Female,12,East,PayPal,0,7.0,13.78,98,48.27,False
CUST004849,61.0,Female,21,North,PayPal,1,5.0,16.69,5,45.09,False
CUST004850,40.0,Female,42,West,PayPal,4,4.0,8.34,185,39.97,False
CUST004851,19.0,Female,58,North,Debit Card,4,10.0,12.97,204,62.93,False
CUST004852,39.0,Female,54,South,Debit Card,4,6.0,9.79,12,61.23,False
CUST004853,68.0,Female,34,West,Debit Card,3,1.0,6.42,239,32.06,True
CUST004854,54.0,Female,7,East,Debit Card,2,4.0,6.58,331,32.97,True
